name,c_K2CO3,c_KHCO3,Total,Wavenumber,R1-1,R1-2,R1-3,R2-1,R2-2,R2-3,R3-1,R3-2,R3-3,R4-1,R4-2,R4-3,R5-1,R5-2,R5-3,R6-1,R6-2,R6-3,R7-1,R7-2,R7-3,R8-1,R8-2,R8-3,R9-1,R9-2,R9-3,R10-1,R10-2,R10-3,R11-1,R11-2,R11-3
,,,,2790.99675,97.64687,97.7097,97.69484,92.37596,92.5574,92.07384,87.26052,87.33944,87.31607,96.67034,96.32539,96.24722,92.53762,92.57833,92.36245,88.33905,88.28211,88.20666,87.87988,87.51439,87.64687,93.50791,93.22411,93.02534,92.55811,92.54693,92.31216,91.75707,92.07262,91.95145,95.38328,95.48408,95.34078
,,,,2792.92557,97.6019,97.67851,97.66371,92.25962,92.45947,91.96934,87.09161,87.17683,87.14769,96.61538,96.24412,96.17299,92.44136,92.45968,92.24271,88.20458,88.13518,88.07127,87.70844,87.32846,87.45083,93.40169,93.11928,92.93277,92.46335,92.43846,92.19952,91.69135,91.99842,91.8484,95.3328,95.43344,95.27083
,,,,2794.85438,97.58831,97.67965,97.62179,92.15827,92.33352,91.87632,86.90197,87.01947,86.99279,96.55485,96.16026,96.13887,92.34285,92.3517,92.15077,88.07477,87.99404,87.92194,87.5392,87.15083,87.27676,93.30387,93.03035,92.81253,92.35262,92.33398,92.08851,91.6276,91.90809,91.7664,95.26538,95.39229,95.22615
,,,,2796.7832,97.59001,97.66395,97.62519,92.09301,92.25523,91.81219,86.75867,86.89577,86.84233,96.50419,96.12226,96.13564,92.26814,92.29004,92.1066,87.95309,87.89396,87.7917,87.37823,87.00571,87.15268,93.23082,92.95367,92.72701,92.28489,92.26717,91.9848,91.59905,91.83465,91.74375,95.25819,95.40315,95.22103
,,,,2798.71202,97.57681,97.66739,97.63629,92.02481,92.21264,91.73691,86.64407,86.76144,86.70727,96.48701,96.08952,96.10083,92.19907,92.23577,92.05695,87.83604,87.80411,87.69616,87.20897,86.85086,87.0155,93.16789,92.87274,92.68179,92.23729,92.20956,91.91342,91.55737,91.80406,91.71214,95.25802,95.41536,95.22455
,,,,2800.64083,97.54989,97.66247,97.58674,91.91153,92.12443,91.62656,86.48948,86.59678,86.55806,96.44533,96.04089,95.99324,92.09015,92.13384,91.96814,87.72025,87.67405,87.57399,87.04159,86.69321,86.83766,93.05838,92.76314,92.59539,92.13144,92.1232,91.84787,91.46772,91.75214,91.62621,95.22134,95.37966,95.19625
,,,,2802.56965,97.50675,97.63128,97.56093,91.79315,92.00817,91.54986,86.29605,86.43765,86.37127,96.35685,96.00693,95.91604,91.9649,92.02163,91.86054,87.59041,87.51423,87.42154,86.84566,86.51471,86.63494,92.91497,92.64704,92.44832,92.01069,92.00634,91.7563,91.38844,91.64341,91.53242,95.17833,95.32292,95.13569
,,,,2804.49846,97.49227,97.58576,97.54072,91.6937,91.90312,91.47415,86.13958,86.26378,86.2014,96.30001,95.95848,95.89451,91.8949,91.96576,91.74436,87.43584,87.3755,87.29567,86.6534,86.32248,86.46436,92.81249,92.54634,92.35067,91.9109,91.89426,91.66632,91.31536,91.55289,91.45875,95.1288,95.2712,95.11615
,,,,2806.42728,97.46738,97.56269,97.49707,91.58004,91.81825,91.35837,85.95967,86.06838,86.01801,96.24225,95.87472,95.83893,91.79649,91.88928,91.63412,87.28356,87.22616,87.1609,86.459,86.11493,86.28285,92.70715,92.41389,92.24514,91.80629,91.80781,91.55377,91.2145,91.47197,91.36034,95.07649,95.22727,95.08686
,,,,2808.3561,97.41785,97.5421,97.47512,91.47856,91.71623,91.2546,85.76718,85.89426,85.80042,96.16899,95.80363,95.75927,91.65717,91.77418,91.54175,87.14768,87.09252,86.99495,86.2964,85.92409,86.07842,92.58208,92.3175,92.14251,91.72701,91.71383,91.4323,91.11761,91.41532,91.26759,95.04457,95.19718,95.03177
,,,,2810.28491,97.40037,97.49959,97.46713,91.38097,91.57912,91.14322,85.61157,85.72004,85.63284,96.1138,95.7379,95.68222,91.54853,91.63055,91.42942,87.00511,86.97002,86.83989,86.11772,85.72546,85.88965,92.46029,92.21327,92.00595,91.61169,91.58752,91.33423,91.04163,91.33621,91.19299,94.99348,95.14532,94.98271
,,,,2812.21373,97.37415,97.46759,97.45704,91.29633,91.48063,91.02702,85.44481,85.55552,85.47482,96.0626,95.66399,95.61074,91.46423,91.51184,91.31246,86.87068,86.82729,86.70055,85.93321,85.52056,85.71405,92.35149,92.08081,91.86962,91.47858,91.46242,91.24789,90.97113,91.24066,91.11749,94.92641,95.08844,94.94703
,,,,2814.14254,97.35814,97.47448,97.45049,91.20023,91.42147,90.93448,85.27292,85.41221,85.31929,96.0233,95.60811,95.55545,91.38409,91.451,91.21378,86.74982,86.69047,86.56158,85.78216,85.36032,85.5472,92.25149,91.99363,91.78469,91.41105,91.39504,91.17461,90.90044,91.16462,91.05455,94.92066,95.06683,94.90758
,,,,2816.07136,97.31802,97.43529,97.4064,91.10015,91.32222,90.83115,85.0864,85.23432,85.14917,95.95512,95.53174,95.50602,91.27541,91.34511,91.10868,86.61342,86.53023,86.43131,85.58994,85.18085,85.38312,92.12708,91.86668,91.6828,91.31002,91.28024,91.03379,90.82572,91.07025,90.97172,94.90241,95.05603,94.85669
,,,,2818.00018,97.26473,97.37231,97.33,90.97184,91.16751,90.68969,84.92332,85.02194,84.95376,95.87166,95.44969,95.43677,91.14927,91.20132,90.98802,86.45592,86.3609,86.28193,85.37387,84.97928,85.16007,91.96911,91.73729,91.52744,91.16611,91.11859,90.88944,90.74038,90.94492,90.84442,94.83628,94.98205,94.79141
,,,,2819.92899,97.22873,97.3445,97.28767,90.8576,91.04206,90.58031,84.73985,84.82806,84.77659,95.79319,95.3811,95.3397,91.03149,91.10428,90.89608,86.29032,86.22165,86.12908,85.17833,84.78674,84.95656,91.85205,91.61581,91.37974,91.05204,91.01581,90.7631,90.62276,90.86814,90.76987,94.7856,94.90103,94.74423
,,,,2821.85781,97.20247,97.30868,97.26072,90.77149,90.93904,90.49691,84.54206,84.67218,84.61808,95.72467,95.30891,95.2425,90.91483,90.99825,90.79173,86.13831,86.09888,86.02103,85.00574,84.6102,84.77217,91.74595,91.50404,91.28461,90.97064,90.93498,90.64564,90.51567,90.81072,90.70615,94.72399,94.86016,94.7086
,,,,2823.78662,97.1981,97.30131,97.24448,90.68593,90.84522,90.37897,84.38151,84.51169,84.47983,95.67016,95.24967,95.18598,90.84977,90.87138,90.68207,85.98766,85.95032,85.88336,84.83272,84.4362,84.60169,91.64912,91.38935,91.20447,90.87141,90.84304,90.55141,90.43979,90.73831,90.61648,94.67413,94.83882,94.66152
,,,,2825.71544,97.18841,97.30302,97.22678,90.58211,90.77548,90.27125,84.22919,84.35149,84.32009,95.62699,95.22519,95.14334,90.7591,90.77902,90.58634,85.86701,85.78568,85.75489,84.66481,84.26012,84.41943,91.55307,91.25331,91.08876,90.74657,90.74557,90.47248,90.38731,90.64762,90.52886,94.65176,94.82012,94.65048
,,,,2827.64426,97.1632,97.28365,97.20386,90.46415,90.69644,90.17518,84.07332,84.19056,84.13285,95.56562,95.18704,95.09527,90.61728,90.68184,90.47634,85.77202,85.66302,85.60203,84.48084,84.04861,84.21457,91.42067,91.13659,90.95944,90.63693,90.63858,90.38127,90.32561,90.57396,90.43669,94.63435,94.80054,94.63627
,,,,2829.57307,97.12309,97.25339,97.18019,90.33444,90.56614,90.08169,83.91384,84.01023,83.92436,95.4538,95.08914,95.02798,90.50782,90.57418,90.35827,85.63178,85.52324,85.44144,84.28647,83.83608,84.00741,91.27625,91.02167,90.85019,90.52089,90.50511,90.23823,90.20922,90.48299,90.34087,94.58491,94.74669,94.55152
,,,,2831.50189,97.07594,97.2174,97.15233,90.23097,90.44678,89.97392,83.77048,83.84208,83.75225,95.37311,94.99694,94.94826,90.41682,90.46778,90.26261,85.48201,85.38193,85.3238,84.10022,83.67593,83.81776,91.17571,90.88363,90.71984,90.39991,90.37696,90.11316,90.08173,90.37562,90.24596,94.51191,94.69511,94.47703
,,,,2833.4307,97.08867,97.22583,97.17211,90.17916,90.37349,89.90087,83.63455,83.7097,83.6266,95.35457,94.96961,94.91079,90.33851,90.39914,90.18487,85.36318,85.28271,85.22611,83.95339,83.57205,83.6771,91.12114,90.79458,90.62997,90.32138,90.30259,90.05455,89.99505,90.32393,90.19349,94.49383,94.68377,94.46915
,,,,2835.35952,97.06228,97.18997,97.17174,90.09941,90.26231,89.82348,83.4525,83.56527,83.47634,95.29901,94.92674,94.83132,90.25031,90.3135,90.07119,85.22808,85.15748,85.08946,83.79452,83.41021,83.54831,91.01663,90.70178,90.54733,90.24709,90.20097,89.95645,89.9253,90.26616,90.12825,94.48086,94.62744,94.44676
,,,,2837.28834,97.00001,97.1394,97.11141,89.98651,90.13072,89.71485,83.28386,83.41499,83.32631,95.22525,94.84029,94.74162,90.13222,90.20295,89.9554,85.09523,85.01079,84.91636,83.58852,83.20266,83.3833,90.90055,90.59903,90.44635,90.13866,90.09164,89.84919,89.85178,90.17209,90.06133,94.4368,94.57789,94.40354
,,,,2839.21715,96.97677,97.09448,97.04226,89.85191,90.00438,89.58364,83.12416,83.23106,83.15917,95.13722,94.72917,94.65006,89.97674,90.07717,89.82599,84.92184,84.84349,84.74395,83.36945,82.99477,83.18553,90.74899,90.48951,90.31022,89.99922,89.98926,89.74954,89.76519,90.06679,89.93679,94.3677,94.52279,94.35433
,,,,2841.14597,96.96466,97.08687,97.03367,89.71413,89.88132,89.45377,82.97224,83.06895,82.98725,95.07498,94.63496,94.59432,89.84568,89.95596,89.6993,84.77018,84.71404,84.61805,83.20684,82.83614,83.01457,90.64597,90.38306,90.18841,89.88498,89.90448,89.65397,89.68877,89.999,89.8371,94.32403,94.472,94.30338
,,,,2843.07478,96.91031,97.04962,96.99707,89.58277,89.75987,89.33017,82.7926,82.92737,82.83893,94.99563,94.55986,94.53504,89.75555,89.80336,89.59785,84.65449,84.57424,84.48644,83.05819,82.67865,82.84793,90.55837,90.25997,90.05938,89.77482,89.77932,89.54297,89.60414,89.91455,89.77572,94.27031,94.39786,94.2327
,,,,2845.0036,96.82763,96.97617,96.90504,89.44839,89.63926,89.20603,82.60105,82.74167,82.65549,94.90036,94.48767,94.45981,89.64165,89.6743,89.48456,84.51451,84.43093,84.3335,82.88436,82.48421,82.66199,90.42945,90.12644,89.93851,89.66983,89.64573,89.42741,89.51104,89.81402,89.67654,94.17761,94.31902,94.15753
,,,,2846.93242,96.783,96.94572,96.86965,89.34156,89.54408,89.08527,82.4453,82.56887,82.4768,94.83042,94.41498,94.3583,89.51455,89.57059,89.35083,84.36312,84.26999,84.20883,82.73302,82.3171,82.4759,90.31041,90.03864,89.85651,89.5659,89.57234,89.31495,89.43853,89.72333,89.60461,94.10574,94.26049,94.13596
,,,,2848.86123,96.72154,96.88675,96.83032,89.20472,89.42463,88.92354,82.28404,82.38832,82.30613,94.72429,94.32463,94.22522,89.38934,89.4355,89.19642,84.2154,84.11703,84.05338,82.51128,82.12302,82.28656,90.17133,89.90707,89.73764,89.45726,89.45235,89.20357,89.34243,89.61978,89.49375,94.04481,94.18075,94.07174
,,,,2850.79005,96.66504,96.81612,96.78169,89.0731,89.3156,88.80121,82.16331,82.23317,82.17691,94.64399,94.24045,94.1566,89.29393,89.31656,89.06657,84.08492,84.01571,83.91897,82.37216,81.95765,82.13308,90.06473,89.77786,89.617,89.34851,89.31914,89.09967,89.27955,89.52458,89.37324,93.99371,94.15482,94.01943
,,,,2852.71886,96.66873,96.81595,96.77975,89.0329,89.27255,88.75714,82.09075,82.15631,82.09129,94.63046,94.19534,94.13955,89.23774,89.24693,89.02383,84.00092,83.93592,83.84457,82.30538,81.83994,82.00694,90.02345,89.72928,89.52216,89.29802,89.25739,89.03147,89.21912,89.47445,89.338,93.98118,94.13733,93.99631
,,,,2854.64768,96.71434,96.85473,96.80644,89.02828,89.24134,88.75669,82.03414,82.11877,82.01815,94.63174,94.17756,94.14309,89.19016,89.21868,89.0162,83.9347,83.86382,83.82788,82.22186,81.76132,81.9169,89.97951,89.68223,89.45324,89.25696,89.23309,89.01072,89.16259,89.46976,89.33108,93.99687,94.16137,93.99684
,,,,2856.5765,96.72079,96.85158,96.8066,88.97444,89.2045,88.71293,81.94067,82.03982,81.94098,94.59169,94.13524,94.12658,89.13957,89.16964,88.98678,83.8616,83.80731,83.7999,82.10578,81.6845,81.82016,89.88101,89.59354,89.36981,89.18887,89.17389,88.94395,89.10832,89.41741,89.28075,93.97843,94.16321,93.99122
,,,,2858.50531,96.71587,96.85269,96.8157,88.93708,89.15489,88.65506,81.85318,81.98052,81.88336,94.5807,94.13815,94.07232,89.10527,89.144,88.94587,83.79496,83.76542,83.72883,82.00712,81.60489,81.74711,89.81188,89.523,89.3352,89.15113,89.12726,88.86849,89.07691,89.36316,89.249,93.96611,94.13877,93.98588
,,,,2860.43413,96.71039,96.85462,96.82796,88.91394,89.09754,88.6127,81.80514,81.95101,81.79166,94.5437,94.12846,94.03757,89.04345,89.12221,88.88196,83.75866,83.68191,83.63079,81.93313,81.53919,81.66397,89.74284,89.44221,89.28011,89.10238,89.07251,88.81198,89.06918,89.33697,89.24186,93.95861,94.15206,93.94864
,,,,2862.36294,96.67799,96.83,96.78671,88.85443,89.03336,88.5478,81.72109,81.85549,81.68135,94.46337,94.06134,94.00251,88.97212,89.04665,88.78326,83.67839,83.5716,83.52429,81.83518,81.44755,81.54353,89.63641,89.344,89.15635,88.99539,88.99925,88.73244,89.01669,89.28807,89.19468,93.92468,94.12976,93.90133
,,,,2864.29176,96.6527,96.80088,96.7645,88.79266,88.98319,88.48221,81.62372,81.73122,81.61711,94.39938,94.00726,93.95898,88.90992,88.93568,88.70975,83.58071,83.50093,83.42126,81.71643,81.32529,81.44989,89.54885,89.25572,89.05499,88.90946,88.91601,88.65252,88.95784,89.19365,89.10349,93.88163,94.06812,93.8754
,,,,2866.22058,96.62503,96.78276,96.72329,88.72037,88.9351,88.44174,81.55172,81.63172,81.54041,94.3536,93.95921,93.90073,88.84661,88.86886,88.65933,83.49755,83.45361,83.34481,81.62873,81.21191,81.37205,89.47686,89.18865,88.99274,88.84259,88.84956,88.58114,88.90389,89.11578,89.01902,93.85753,94.00465,93.83208
,,,,2868.14939,96.61361,96.76667,96.70479,88.66943,88.90006,88.39465,81.50082,81.61487,81.47424,94.34126,93.91003,93.87396,88.83055,88.86103,88.64112,83.44457,83.41088,83.32208,81.56625,81.16125,81.31585,89.41738,89.11666,88.94461,88.8049,88.81745,88.54432,88.84411,89.11274,89.01338,93.82902,93.97426,93.80356
,,,,2870.07821,96.61965,96.74611,96.72017,88.66724,88.86787,88.3781,81.4829,81.63392,81.45651,94.33178,93.8796,93.87783,88.80816,88.84763,88.61596,83.41402,83.38271,83.29285,81.50575,81.11414,81.27482,89.38096,89.08414,88.91003,88.77391,88.78541,88.51967,88.81971,89.11967,88.99433,93.79744,93.96464,93.79421
,,,,2872.00702,96.64147,96.7381,96.74767,88.64318,88.83181,88.36609,81.46365,81.62319,81.4477,94.34572,93.85994,93.87665,88.77906,88.82775,88.56722,83.38408,83.3443,83.22988,81.48414,81.05085,81.24989,89.35423,89.06267,88.85908,88.74316,88.75003,88.50008,88.85425,89.12073,88.98363,93.80648,93.97618,93.78593
,,,,2873.93584,96.62021,96.75391,96.78925,88.63291,88.77187,88.3498,81.45043,81.59508,81.42293,94.32504,93.85027,93.81355,88.7287,88.78414,88.52205,83.35587,83.27358,83.1956,81.46784,81.00719,81.21761,89.29484,89.02239,88.79437,88.69379,88.72057,88.48854,88.83387,89.09454,88.93872,93.81328,93.95184,93.78525
,,,,2875.86466,96.59978,96.7401,96.75544,88.60905,88.73225,88.33183,81.42477,81.55771,81.38093,94.27605,93.82902,93.77454,88.68906,88.71529,88.48714,83.31348,83.19719,83.20125,81.42,80.98507,81.16884,89.2508,88.96111,88.77584,88.63806,88.65314,88.42782,88.75061,89.03764,88.90861,93.78511,93.90475,93.76491
,,,,2877.79347,96.60207,96.74329,96.71348,88.57506,88.7575,88.34233,81.43527,81.5533,81.38195,94.27049,93.8088,93.76585,88.68272,88.69845,88.48217,83.28878,83.18742,83.22149,81.41958,80.95739,81.15447,89.24989,88.93758,88.78018,88.60199,88.61816,88.38834,88.71265,89.01862,88.91785,93.78571,93.89649,93.75449
,,,,2879.72229,96.57516,96.77477,96.70091,88.56298,88.78804,88.33545,81.45776,81.56076,81.40582,94.26907,93.81791,93.77279,88.678,88.69304,88.46464,83.32345,83.18746,83.19543,81.41275,80.96579,81.143,89.24705,88.92791,88.75186,88.61318,88.62096,88.38995,88.71376,89.02012,88.90925,93.79712,93.90043,93.74946
,,,,2881.6511,96.56861,96.77025,96.71043,88.5762,88.76197,88.31744,81.43722,81.57203,81.39636,94.25407,93.82974,93.77027,88.66592,88.68628,88.42146,83.33522,83.18794,83.18405,81.38201,80.97047,81.11454,89.19657,88.87254,88.73575,88.63789,88.58129,88.38923,88.70214,89.00414,88.89007,93.77732,93.88802,93.75977
,,,,2883.57992,96.55014,96.72221,96.69208,88.54873,88.71607,88.26123,81.42104,81.54823,81.39031,94.21788,93.77366,93.71227,88.62247,88.62587,88.35655,83.28002,83.19025,83.14096,81.33678,80.90496,81.06077,89.14609,88.81043,88.69626,88.59022,88.53079,88.35141,88.66613,88.96216,88.86074,93.72308,93.8594,93.72375
,,,,2885.50874,96.50477,96.67525,96.63871,88.50035,88.69238,88.23729,81.44393,81.5269,81.39068,94.17331,93.72119,93.6574,88.57345,88.5695,88.29694,83.23427,83.15845,83.07178,81.30376,80.86853,81.02994,89.1038,88.78252,88.64535,88.51125,88.4879,88.29949,88.66919,88.91311,88.81681,93.67884,93.82603,93.64877
,,,,2887.43755,96.52237,96.72031,96.6478,88.5194,88.702,88.27715,81.45833,81.5526,81.39717,94.19846,93.74219,93.67793,88.58953,88.58273,88.31339,83.26748,83.16149,83.08972,81.31305,80.90039,81.07963,89.13561,88.80362,88.643,88.50644,88.52561,88.30921,88.67815,88.93118,88.81189,93.65659,93.82973,93.64579
,,,,2889.36637,96.55163,96.76792,96.67005,88.53979,88.71238,88.29302,81.48036,81.57596,81.40969,94.22078,93.76228,93.6975,88.59241,88.5997,88.35188,83.29371,83.20263,83.14292,81.32908,80.9164,81.14713,89.13783,88.81012,88.63802,88.52686,88.56466,88.33584,88.69414,88.95829,88.81222,93.66572,93.83946,93.65864
,,,,2891.29518,96.56328,96.76686,96.67938,88.53005,88.72112,88.3031,81.52809,81.59838,81.45636,94.21208,93.77408,93.697,88.6036,88.62711,88.38311,83.31556,83.22405,83.18822,81.36624,80.95638,81.17336,89.11861,88.79916,88.63403,88.55178,88.56055,88.34719,88.70908,88.96608,88.8438,93.67126,93.86014,93.65057
,,,,2893.224,96.57138,96.75532,96.66075,88.53683,88.75371,88.28318,81.57155,81.63651,81.49067,94.20927,93.78969,93.71786,88.6278,88.6376,88.37846,83.33374,83.20585,83.19928,81.39255,80.97366,81.1839,89.10965,88.80807,88.63197,88.56392,88.54897,88.32716,88.71167,88.97664,88.87329,93.68615,93.82033,93.63276
,,,,2895.15282,96.56783,96.74835,96.65499,88.57668,88.79173,88.29692,81.61284,81.66425,81.52295,94.23342,93.78766,93.73427,88.64026,88.62756,88.34784,83.33869,83.19747,83.20409,81.42078,80.97607,81.18763,89.11035,88.8168,88.6221,88.59781,88.56744,88.3258,88.70845,88.9845,88.87865,93.69658,93.80641,93.64953
,,,,2897.08163,96.55001,96.70905,96.64358,88.59824,88.79671,88.3112,81.62134,81.68611,81.5843,94.23337,93.77637,93.71294,88.62135,88.60396,88.33449,83.31923,83.21482,83.21371,81.45198,81.00729,81.19568,89.13592,88.79128,88.61111,88.61502,88.57579,88.36233,88.71048,89.01099,88.87107,93.68118,93.80556,93.66127
,,,,2899.01045,96.53123,96.70222,96.65039,88.5717,88.783,88.30008,81.64713,81.7462,81.6381,94.21335,93.7693,93.69866,88.6252,88.59587,88.36575,83.32601,83.25157,83.2164,81.47189,81.05768,81.22572,89.12847,88.79169,88.60533,88.59246,88.56578,88.37232,88.72783,89.01813,88.85873,93.67324,93.78763,93.676
,,,,2900.93926,96.52148,96.71724,96.65412,88.54542,88.77559,88.33767,81.69971,81.8086,81.66676,94.20051,93.76599,93.71069,88.63359,88.59214,88.36162,83.36567,83.25114,83.24386,81.48912,81.04933,81.2224,89.09048,88.8188,88.60928,88.54114,88.56983,88.35766,88.73157,88.99438,88.8319,93.64874,93.76972,93.6792
,,,,2902.86808,96.51559,96.69537,96.66118,88.54804,88.77891,88.35319,81.71029,81.81052,81.65474,94.18241,93.747,93.71096,88.62957,88.59681,88.34792,83.38815,83.23285,83.2575,81.48367,81.03209,81.21063,89.0748,88.80919,88.62062,88.54252,88.57685,88.35489,88.72477,88.97943,88.81652,93.61569,93.76661,93.63668
,,,,2904.7969,96.53164,96.67336,96.65127,88.57076,88.79438,88.33687,81.71526,81.83045,81.67888,94.16784,93.70046,93.68557,88.60138,88.59402,88.36716,83.40315,83.24458,83.23706,81.49269,81.07649,81.2372,89.10018,88.80518,88.60343,88.58252,88.55415,88.35303,88.71846,88.95192,88.85368,93.60722,93.75933,93.61118
,,,,2906.72571,96.53763,96.6818,96.61451,88.60819,88.81492,88.33489,81.7504,81.88542,81.72649,94.16392,93.68245,93.68049,88.58976,88.60505,88.36566,83.37729,83.2671,83.22768,81.50625,81.11464,81.25253,89.11557,88.8092,88.56283,88.59086,88.54563,88.37087,88.71503,88.93944,88.87826,93.59852,93.71846,93.59139
,,,,2908.65453,96.51216,96.68579,96.60293,88.62884,88.81852,88.32421,81.77426,81.91255,81.76146,94.1406,93.70279,93.69176,88.59458,88.6286,88.34883,83.40634,83.29949,83.23309,81.53996,81.12109,81.261,89.11873,88.81999,88.58207,88.5991,88.6,88.41459,88.70749,88.96483,88.90643,93.57342,93.70273,93.53713
,,,,2910.58334,96.47939,96.67036,96.60186,88.58411,88.79922,88.33987,81.81779,81.92792,81.78333,94.12545,93.69491,93.68072,88.6066,88.60587,88.32911,83.43339,83.30191,83.23828,81.59069,81.12205,81.31701,89.13122,88.8204,88.6166,88.59514,88.65298,88.42617,88.69659,88.99556,88.90038,93.55189,93.72092,93.49341
,,,,2912.51216,96.44875,96.68006,96.64228,88.59335,88.81897,88.39838,81.8804,81.95698,81.81925,94.16463,93.70304,93.66929,88.6386,88.62225,88.33635,83.45345,83.33421,83.28904,81.63722,81.14382,81.36732,89.15039,88.86362,88.67461,88.6186,88.65276,88.4546,88.74648,89.03523,88.89037,93.56304,93.71396,93.50426
,,,,2914.44098,96.4646,96.66508,96.65688,88.6136,88.79096,88.37415,81.90886,81.99143,81.82833,94.1516,93.68822,93.65133,88.66407,88.64361,88.32033,83.46158,83.32978,83.32071,81.63272,81.15746,81.33373,89.16787,88.86246,88.72477,88.63793,88.63718,88.45567,88.78849,89.05955,88.90481,93.55444,93.69442,93.47205
,,,,2916.36979,96.4889,96.64541,96.61158,88.62329,88.77077,88.34217,81.90594,82.01616,81.82641,94.1166,93.70535,93.63602,88.63227,88.64769,88.30676,83.47878,83.33743,83.31321,81.65605,81.14768,81.32231,89.17295,88.87013,88.74056,88.64832,88.66414,88.4349,88.78368,89.05309,88.94723,93.55022,93.68065,93.44614
,,,,2918.29861,96.45377,96.61452,96.54658,88.57684,88.76028,88.32699,81.89513,81.99854,81.85342,94.08582,93.71347,93.60075,88.5547,88.58962,88.26906,83.44453,83.32164,83.2952,81.6506,81.13542,81.33164,89.14781,88.84917,88.69308,88.63417,88.64286,88.39302,88.76426,89.00692,88.9236,93.52891,93.63486,93.42957
